node_id,lat,lon
61317667,42.3651438,-71.1061777
61317669,42.3647494,-71.1107719
61317671,42.3646824,-71.1115426
61317675,42.3649763,-71.1081286
61317705,42.3754824,-71.13542
61317707,42.3755568,-71.1350937
61317709,42.3634514,-71.113712
61317711,42.3634724,-71.1134697
61317713,42.3559221,-71.1109575
61317722,42.3557733,-71.110692
61317725,42.3957642,-71.1325291
61317727,42.395998,-71.1325553
61317741,42.3660216,-71.0937583
61317743,42.3663107,-71.0945232
61317749,42.3891337,-71.1179734
61317759,42.3885806,-71.1190381
61317761,42.364617,-71.1123153
61317764,42.3644029,-71.1148097
61318060,42.365398,-71.0987656
61318061,42.381228,-71.1383322
61318062,42.381243,-71.138136
61318063,42.3900236,-71.125137
61318065,42.3897545,-71.1244266
61318066,42.3535732,-71.1046262
61318074,42.3607085,-71.0827428
61318083,42.3939944,-71.1263319
61318087,42.3603319,-71.0838883
61318093,42.3886778,-71.1441908
61318101,42.3581469,-71.1130322
61318108,42.3790961,-71.1287422
61318109,42.3788314,-71.1294958
61318122,42.3566752,-71.103783
61318129,42.3757684,-71.145943
61318130,42.3758436,-71.1456217
61318131,42.3948845,-71.1298332
61318132,42.3951585,-71.1301455
61318136,42.384782,-71.127809
61318138,42.385056,-71.128034
61318140,42.3719958,-71.0873841
61318142,42.378008,-71.152109
61318148,42.378054,-71.151637
61318150,42.3868564,-71.1254
61318164,42.378783,-71.152288
61318166,42.377833,-71.152064
61318175,42.3719574,-71.0870851
61318181,42.369529,-71.1344965
61318193,42.3679596,-71.1358951
61318427,42.385178,-71.123047
61318428,42.3855232,-71.1232503
61318430,42.3855196,-71.1220025
61318431,42.3852766,-71.117555
61318433,42.3786324,-71.146055
61318434,42.3721503,-71.0829774
61318436,42.3638872,-71.0931718
61318440,42.390356,-71.1268474
61318441,42.3903806,-71.1276524
61318443,42.3779281,-71.1459467
61318448,42.3878881,-71.1260032
61318449,42.3870606,-71.124707
61318451,42.3937013,-71.136229
61318453,42.3936306,-71.1351827
61318456,42.380135,-71.125065
61318457,42.379625,-71.1123181
61318458,42.3820583,-71.1267122
61318459,42.379651,-71.124686
61318460,42.381409,-71.1261474
61318463,42.3838266,-71.1258779
61318466,42.383065,-71.130224
61318467,42.3830337,-71.1277383
61318469,42.382918,-71.13041
61318470,42.383007,-71.12463
61318471,42.3838355,-71.1324084
61318474,42.382889,-71.124887
61318475,42.3858153,-71.1266197
61318476,42.3853901,-71.1263599
61318478,42.385344,-71.133897
61318480,42.3856325,-71.1348575
61318481,42.3867294,-71.1173922
61318483,42.385253,-71.137275
61318484,42.3856251,-71.1380832
61318489,42.3799086,-71.151652
61318498,42.379613,-71.109508
61318515,42.3811897,-71.1116645
61318516,42.379616,-71.111242
61318520,42.3648558,-71.0962551
