node_id,lat,lon
7265495337,12.9297835,77.6329031
7265495338,12.9298679,77.6330992
7265495340,12.9298734,77.6331786
7265495342,12.9297981,77.6331015
7265565024,12.9261131,77.6329438
7265565025,12.9268932,77.6329046
7265565075,12.93001,77.6292344
7265795057,12.9282369,77.6379722
7265869848,12.926535,77.6393958
7265869852,12.9279327,77.6380721
7265869853,12.9273799,77.6377631
7265869856,12.9290277,77.6379079
7265869857,12.9286908,77.6372425
7265869858,12.9284042,77.6378381
7265869859,12.9288839,77.6373427
7265869860,12.9285944,77.6379581
7265869861,12.9292983,77.6377067
7265869862,12.929087,77.6374472
7271119103,12.9261146,77.6327079
7279246833,12.9291257,77.6373661
7331215088,12.9296915,77.6371089
7331215092,12.9279201,77.6401416
7429952385,12.9262002,77.6397991
7485482926,12.9452148,77.6177805
7485482927,12.9450361,77.6177268
7485482931,12.9325567,77.6244067
7485482932,12.9325374,77.6247485
7485482934,12.9459393,77.6185367
7485482935,12.9458431,77.6176011
7485482936,12.9459635,77.6172781
7485482937,12.9450819,77.6185882
7485482938,12.9451841,77.618243
7485482940,12.9387599,77.6266087
7485520890,12.9441794,77.6179737
7485520891,12.9428745,77.6222934
9200341881,12.9306062,77.6293853
9363518172,12.9424728,77.6228483
9363518173,12.9424221,77.6228085
9797919703,12.937197,77.626942
10017800625,12.9405853,77.6256692
10053692337,12.9454989,77.6179042
10055273097,12.9445482,77.6184996
10055273099,12.9442063,77.6198762
10055273100,12.9440505,77.6201784
10055294834,12.945256,77.6172454
10055294842,12.9463064,77.6175799
10055294843,12.9461708,77.6179091
10055294845,12.946054,77.618074
10068956864,12.9425693,77.6227316
10068956865,12.9425267,77.6226859
10068956866,12.9424807,77.6227384
10108362746,12.9462395,77.6177424
10153719249,12.934743,77.6348009
10153719251,12.9348224,77.6350615
10153757205,12.9278941,77.6384623
10153757206,12.9271507,77.6377362
10153757207,12.9270835,77.6380888
10153788538,12.9268813,77.632652
10153812601,12.9326276,77.6297867
10153812602,12.9328242,77.6300271
10153812603,12.9324317,77.6298807
10153812604,12.9326572,77.6301725
10173339067,12.9459854,77.6182681
10211128784,12.9266743,77.6398998
10284348020,12.9298061,77.6331811
10295532214,12.9247751,77.6322761
10848036380,12.9397753,77.6268405
10848036381,12.9400263,77.6266998
10862180927,12.9360999,77.6281617
10862212866,12.9401666,77.6256958
10862212867,12.9403724,77.6255086
10862212869,12.9392294,77.6276529
10862212870,12.9393018,77.6274005
10862212874,12.9392798,77.6271342
10873245758,12.9454013,77.6192755
10989243383,12.9419133,77.6194716
10989243384,12.9416257,77.6197904
10989243385,12.9417741,77.6198578
11012059864,12.9425735,77.6214369
11017412094,12.9327371,77.6253364
11017412095,12.9327178,77.6249579
11017412096,12.9328452,77.6253623
11017412097,12.9327898,77.6248625
11017415671,12.9359649,77.6282927
11017416949,12.9308319,77.6281429
11017416950,12.9312104,77.6282265
11017447792,12.933194,77.624452
11017447793,12.9328445,77.6244393
11021742662,12.9436635,77.6238234
11098695097,12.9310714,77.6362181
11121585204,12.9425168,77.6210713
11168780086,12.941614,77.6185855
11168780090,12.9416498,77.6188713
11168780092,12.9417862,77.6185296
11395457761,12.9322543,77.6240837
11395457762,12.9327361,77.6241573
11493493806,12.9344595,77.6296908
11493493810,12.9344996,77.6296526
11493846392,12.9397535,77.6254157
11493846393,12.9398186,77.6254848
11493846394,12.9399056,77.6254211
11493846395,12.9398501,77.6253654
11494185466,12.9249494,77.634089
11494201269,12.9249363,77.6339922
11809900886,12.9242826,77.628792
11853667889,12.9466348,77.6188059
11853667890,12.946584,77.618915
11853713921,12.9459468,77.618678
11865933902,12.9413858,77.6212925
11892969975,12.9348493,77.6293229
11892969976,12.9347948,77.6292645
11918065894,12.9300328,77.6354884
11918065895,12.9298683,77.6350148
11918065896,12.9297155,77.6351872
11918065897,12.9295544,77.6353609
12153954916,12.9273811,77.6398404
12174885780,12.9281255,77.6295999
12174885781,12.9281661,77.6296105
12240947259,12.9315723,77.6231711
12240947260,12.9316237,77.6230515
12866638777,12.9311063,77.629466
13161779354,12.9391646,77.6270937
13164836647,12.9268459,77.6396114
13164836648,12.9268083,77.6400035
