city,num_emergencies,trial,algorithm,objective,time_s,status,convergence_len
bangalore_central,25,1,Standard GA,9.669177252936562,0.6672401428222656,success,10
bangalore_central,25,1,Elitist GA,12.086471566170701,1.324373483657837,ok,52
bangalore_central,25,1,Adaptive GA,12.086471566170701,1.3241465091705322,ok,52
bangalore_central,25,1,Hybrid GA,12.086471566170701,54.26416826248169,ok,52
bangalore_central,25,2,Standard GA,9.669177252936562,0.9999575614929199,success,10
bangalore_central,25,2,Elitist GA,12.086471566170701,1.984037160873413,ok,52
bangalore_central,25,2,Adaptive GA,12.086471566170701,1.6335585117340088,ok,52
bangalore_central,25,2,Hybrid GA,12.086471566170701,58.525758504867554,ok,52
bangalore_central,25,3,Standard GA,9.669177252936562,0.8904619216918945,success,10
bangalore_central,25,3,Elitist GA,12.086471566170701,1.6532063484191895,ok,52
bangalore_central,25,3,Adaptive GA,12.086471566170701,1.7198386192321777,ok,52
bangalore_central,25,3,Hybrid GA,12.086471566170701,57.66092848777771,ok,52
cambridge_ma,5,1,Standard GA,2.915957193816885,0.38840723037719727,success,10
cambridge_ma,5,1,Elitist GA,3.644946492271106,0.5729091167449951,ok,52
cambridge_ma,5,1,Adaptive GA,3.644946492271106,0.618096113204956,ok,52
cambridge_ma,5,1,Hybrid GA,3.644946492271106,1.1106173992156982,ok,52
cambridge_ma,5,2,Standard GA,2.915957193816885,0.40831589698791504,success,10
cambridge_ma,5,2,Elitist GA,3.128457193816885,0.7077281475067139,ok,52
cambridge_ma,5,2,Adaptive GA,3.128457193816885,0.6830480098724365,ok,52
cambridge_ma,5,2,Hybrid GA,3.128457193816885,1.276360273361206,ok,52
cambridge_ma,5,3,Standard GA,2.915957193816885,0.476747989654541,success,10
cambridge_ma,5,3,Elitist GA,3.644946492271106,0.7325623035430908,ok,52
cambridge_ma,5,3,Adaptive GA,3.644946492271106,0.6666836738586426,ok,52
cambridge_ma,5,3,Hybrid GA,3.644946492271106,1.239677906036377,ok,52
cambridge_ma,10,1,Standard GA,5.83191438763377,0.7120018005371094,success,10
cambridge_ma,10,1,Elitist GA,7.289892984542212,0.8323519229888916,ok,52
cambridge_ma,10,1,Adaptive GA,7.289892984542212,0.7661478519439697,ok,52
cambridge_ma,10,1,Hybrid GA,7.289892984542212,3.987396240234375,ok,52
cambridge_ma,10,2,Standard GA,5.418722948870393,0.40432262420654297,success,10
cambridge_ma,10,2,Elitist GA,6.773403686087991,0.7366440296173096,ok,52
cambridge_ma,10,2,Adaptive GA,6.773403686087991,0.7833054065704346,ok,52
cambridge_ma,10,2,Hybrid GA,6.773403686087991,4.59817361831665,ok,52
cambridge_ma,10,3,Standard GA,5.83191438763377,0.4009547233581543,success,10
cambridge_ma,10,3,Elitist GA,7.289892984542212,0.7060012817382812,ok,52
cambridge_ma,10,3,Adaptive GA,7.289892984542212,0.7397019863128662,ok,52
cambridge_ma,10,3,Hybrid GA,7.289892984542212,4.0921125411987305,ok,52
cambridge_ma,15,1,Standard GA,8.747871581450655,0.4726221561431885,success,10
cambridge_ma,15,1,Elitist GA,10.934839476813316,1.1171143054962158,ok,52
cambridge_ma,15,1,Adaptive GA,10.934839476813316,1.0581624507904053,ok,52
cambridge_ma,15,1,Hybrid GA,10.934839476813316,12.51534104347229,ok,52
cambridge_ma,15,2,Standard GA,8.334680142687278,0.506176233291626,success,10
cambridge_ma,15,2,Elitist GA,10.418350178359095,0.997718334197998,ok,52
cambridge_ma,15,2,Adaptive GA,10.418350178359095,1.085958480834961,ok,52
cambridge_ma,15,2,Hybrid GA,10.418350178359095,12.536960124969482,ok,52
cambridge_ma,15,3,Standard GA,8.747871581450655,0.5899534225463867,success,10
