city,num_emergencies,trial,algorithm,objective,time_s,status,convergence_len
koramangala,25,9,Standard GA,9.921984910040626,0.31038594245910645,success,10
koramangala,25,9,Elitist GA,12.402481137550783,0.8098037242889404,ok,50
koramangala,25,9,Adaptive GA,12.402481137550783,0.932870626449585,ok,50
koramangala,25,9,Hybrid GA,12.402481137550783,27.500414848327637,ok,50
koramangala,25,10,Standard GA,9.6994022054556,0.20358943939208984,success,10
koramangala,25,10,Elitist GA,12.1242527568195,0.6830923557281494,ok,50
koramangala,25,10,Adaptive GA,12.1242527568195,0.6520631313323975,ok,50
koramangala,25,10,Hybrid GA,12.1242527568195,27.853108882904053,ok,50
bangalore_central,5,1,Standard GA,1.9338354505873112,0.1042470932006836,success,10
bangalore_central,5,1,Elitist GA,2.417294313234139,0.28487420082092285,ok,50
bangalore_central,5,1,Adaptive GA,2.417294313234139,0.2264106273651123,ok,50
bangalore_central,5,1,Hybrid GA,2.417294313234139,0.5214745998382568,ok,50
bangalore_central,5,2,Standard GA,1.9338354505873112,0.07125449180603027,success,10
bangalore_central,5,2,Elitist GA,2.417294313234139,0.28005337715148926,ok,50
bangalore_central,5,2,Adaptive GA,2.417294313234139,0.38082385063171387,ok,50
bangalore_central,5,2,Hybrid GA,2.417294313234139,0.5310931205749512,ok,50
bangalore_central,5,3,Standard GA,1.9338354505873112,0.1538848876953125,success,10
bangalore_central,5,3,Elitist GA,2.417294313234139,0.3158838748931885,ok,50
bangalore_central,5,3,Adaptive GA,2.417294313234139,0.3553330898284912,ok,50
bangalore_central,5,3,Hybrid GA,2.417294313234139,0.46111369132995605,ok,50
bangalore_central,5,4,Standard GA,1.9338354505873112,0.12880635261535645,success,10
bangalore_central,5,4,Elitist GA,2.417294313234139,0.3738996982574463,ok,50
bangalore_central,5,4,Adaptive GA,2.417294313234139,0.29462265968322754,ok,50
bangalore_central,5,4,Hybrid GA,2.417294313234139,0.42055797576904297,ok,50
